trade_date,open,high,low,close,volume
20240812,564.1,564.1,564.1,564.1,0
20240813,567.84,567.84,567.84,567.84,0
20240814,566.71,566.71,566.71,566.71,0
20240815,565.66,565.66,565.66,565.66,0
20240816,566.14,566.14,566.14,566.14,0
20240819,572.26,572.26,572.26,572.26,0
20240820,572.75,572.75,572.75,572.75,0
20240821,574.5,574.5,574.5,574.5,0
20240822,572.89,572.89,572.89,572.89,0
20240823,571.58,571.58,571.58,571.58,0
20240826,574.89,574.89,574.89,574.89,0
20240827,573.99,573.99,573.99,573.99,0
20240828,573.33,573.33,573.33,573.33,0
20240829,574.9,574.9,574.9,574.9,0
20240830,573.44,573.44,573.44,573.44,0
20240902,570.7,570.7,570.7,570.7,0
20240903,571.48,571.48,571.48,571.48,0
20240904,567.53,567.53,567.53,567.53,0
20240905,571.79,571.79,571.79,571.79,0
20240906,572.84,572.84,572.84,572.84,0
20240909,570.26,570.26,570.26,570.26,0
20240910,572.72,572.72,572.72,572.72,0
20240911,575.74,575.74,575.74,575.74,0
20240912,575.0,575.0,575.0,575.0,0
20240913,582.54,582.54,582.54,582.54,0
20240918,581.98,581.98,581.98,581.98,0
20240919,583.05,583.05,583.05,583.05,0
20240920,588.3,588.3,588.3,588.3,0
20240923,592.2,592.2,592.2,592.2,0
20240924,592.0,592.0,592.0,592.0,0
20240925,595.66,595.66,595.66,595.66,0
20240926,597.15,597.15,597.15,597.15,0
20240927,597.16,597.16,597.16,597.16,0
20240930,595.25,595.25,595.25,595.25,0
20241008,593.4,593.4,593.4,593.4,0
20241009,588.6,588.6,588.6,588.6,0
20241010,590.89,590.89,590.89,590.89,0
20241011,597.3,597.3,597.3,597.3,0
20241014,600.82,600.82,600.82,600.82,0
20241015,603.26,603.26,603.26,603.26,0
20241016,609.96,609.96,609.96,609.96,0
20241017,612.66,612.66,612.66,612.66,0
20241018,616.83,616.83,616.83,616.83,0
20241021,624.06,624.06,624.06,624.06,0
20241022,625.0,625.0,625.0,625.0,0
20241023,628.68,628.68,628.68,628.68,0
20241024,623.03,623.03,623.03,623.03,0
20241025,621.5,621.5,621.5,621.5,0
20241028,624.65,624.65,624.65,624.65,0
20241029,629.5,629.5,629.5,629.5,0
20241030,636.75,636.75,636.75,636.75,0
20241031,634.0,634.0,634.0,634.0,0
20241101,627.67,627.67,627.67,627.67,0
20241104,623.48,623.48,623.48,623.48,0
20241105,623.78,623.78,623.78,623.78,0
20241106,624.69,624.69,624.69,624.69,0
20241107,610.01,610.01,610.01,610.01,0
20241108,612.85,612.85,612.85,612.85,0
20241111,613.3,613.3,613.3,613.3,0
20241112,602.81,602.81,602.81,602.81,0
20241113,603.09,603.09,603.09,603.09,0
20241114,591.12,591.12,591.12,591.12,0
20241115,591.97,591.97,591.97,591.97,0
20241118,598.77,598.77,598.77,598.77,0
20241119,607.3,607.3,607.3,607.3,0
20241120,608.0,608.0,608.0,608.0,0
20241121,616.42,616.42,616.42,616.42,0
20241122,623.91,623.91,623.91,623.91,0
20241125,616.51,616.51,616.51,616.51,0
20241126,607.0,607.0,607.0,607.0,0
20241127,613.8,613.8,613.8,613.8,0
20241128,611.77,611.77,611.77,611.77,0
20241129,614.88,614.88,614.88,614.88,0
20241202,613.18,613.18,613.18,613.18,0
20241203,616.72,616.72,616.72,616.72,0
20241204,615.86,615.86,615.86,615.86,0
20241205,616.0,616.0,616.0,616.0,0
20241206,614.09,614.09,614.09,614.09,0
20241209,617.26,617.26,617.26,617.26,0
20241210,619.63,619.63,619.63,619.63,0
20241211,624.79,624.79,624.79,624.79,0
20241212,628.83,628.83,628.83,628.83,0
20241213,622.43,622.43,622.43,622.43,0
20241216,618.34,618.34,618.34,618.34,0
20241217,618.21,618.21,618.21,618.21,0
20241218,616.5,616.5,616.5,616.5,0
20241219,614.53,614.53,614.53,614.53,0
20241220,611.83,611.83,611.83,611.83,0
20241223,618.4,618.4,618.4,618.4,0
20241224,616.34,616.34,616.34,616.34,0
20241225,616.8,616.8,616.8,616.8,0
20241226,618.07,618.07,618.07,618.07,0
20241227,618.55,618.55,618.55,618.55,0
20241230,616.5,616.5,616.5,616.5,0
20241231,614.8,614.8,614.8,614.8,0
20250102,621.99,621.99,621.99,621.99,0
20250103,626.87,626.87,626.87,626.87,0
20250106,624.32,624.32,624.32,624.32,0
20250107,625.0,625.0,625.0,625.0,0
20250108,628.35,628.35,628.35,628.35,0
20250109,630.37,630.37,630.37,630.37,0
20250110,633.82,633.82,633.82,633.82,0
20250113,636.9,636.9,636.9,636.9,0
20250114,632.44,632.44,632.44,632.44,0
20250115,634.5,634.5,634.5,634.5,0
20250116,637.04,637.04,637.04,637.04,0
20250117,637.63,637.63,637.63,637.63,0
20250120,637.5,637.5,637.5,637.5,0
20250121,639.0,639.0,639.0,639.0,0
20250122,643.48,643.48,643.48,643.48,0
20250123,644.02,644.02,644.02,644.02,0
20250124,645.51,645.51,645.51,645.51,0
20250127,643.1,643.1,643.1,643.1,0
20250205,667.87,667.87,667.87,667.87,0
20250206,667.38,667.38,667.38,667.38,0
20250207,668.99,668.99,668.99,668.99,0
20250210,679.65,679.65,679.65,679.65,0
20250211,683.52,683.52,683.52,683.52,0
20250212,680.21,680.21,680.21,680.21,0
20250213,683.86,683.86,683.86,683.86,0
20250214,686.58,686.58,686.58,686.58,0
20250217,676.28,676.28,676.28,676.28,0
20250218,682.85,682.85,682.85,682.85,0
20250219,686.9,686.9,686.9,686.9,0
20250220,689.18,689.18,689.18,689.18,0
20250221,683.47,683.47,683.47,683.47,0
20250224,685.58,685.58,685.58,685.58,0
20250225,685.17,685.17,685.17,685.17,0
20250226,679.3,679.3,679.3,679.3,0
20250227,676.52,676.52,676.52,676.52,0
20250228,670.78,670.78,670.78,670.78,0
20250303,671.78,671.78,671.78,671.78,0
20250304,679.97,679.97,679.97,679.97,0
20250305,681.57,681.57,681.57,681.57,0
20250306,679.7,679.7,679.7,679.7,0
20250307,679.48,679.48,679.48,679.48,0
20250310,681.99,681.99,681.99,681.99,0
20250311,676.71,676.71,676.71,676.71,0
20250312,679.43,679.43,679.43,679.43,0
20250313,683.77,683.77,683.77,683.77,0
20250314,692.67,692.67,692.67,692.67,0
20250317,695.4,695.4,695.4,695.4,0
20250318,700.8,700.8,700.8,700.8,0
20250319,707.7,707.7,707.7,707.7,0
