trade_date,open,high,low,close,volume
20211021,4549.78,4549.78,4549.78,4549.78,0
20211022,4544.9,4544.9,4544.9,4544.9,0
20211025,4566.48,4566.48,4566.48,4566.48,0
20211026,4574.79,4574.79,4574.79,4574.79,0
20211027,4551.68,4551.68,4551.68,4551.68,0
20211028,4596.42,4596.42,4596.42,4596.42,0
20211029,4605.38,4605.38,4605.38,4605.38,0
20211101,4613.67,4613.67,4613.67,4613.67,0
20211102,4630.65,4630.65,4630.65,4630.65,0
20211103,4660.57,4660.57,4660.57,4660.57,0
20211104,4680.06,4680.06,4680.06,4680.06,0
20211105,4697.53,4697.53,4697.53,4697.53,0
20211108,4701.7,4701.7,4701.7,4701.7,0
20211109,4685.25,4685.25,4685.25,4685.25,0
20211110,4646.71,4646.71,4646.71,4646.71,0
20211111,4649.27,4649.27,4649.27,4649.27,0
20211112,4682.85,4682.85,4682.85,4682.85,0
20211115,4682.8,4682.8,4682.8,4682.8,0
20211116,4700.9,4700.9,4700.9,4700.9,0
20211117,4688.67,4688.67,4688.67,4688.67,0
20211118,4704.54,4704.54,4704.54,4704.54,0
20211119,4697.96,4697.96,4697.96,4697.96,0
20211122,4682.94,4682.94,4682.94,4682.94,0
20211123,4690.7,4690.7,4690.7,4690.7,0
20211124,4701.46,4701.46,4701.46,4701.46,0
20211126,4594.62,4594.62,4594.62,4594.62,0
20211129,4655.27,4655.27,4655.27,4655.27,0
20211130,4567.0,4567.0,4567.0,4567.0,0
20211201,4513.04,4513.04,4513.04,4513.04,0
20211202,4577.1,4577.1,4577.1,4577.1,0
20211203,4538.43,4538.43,4538.43,4538.43,0
20211206,4591.67,4591.67,4591.67,4591.67,0
20211207,4686.75,4686.75,4686.75,4686.75,0
20211208,4701.21,4701.21,4701.21,4701.21,0
20211209,4667.45,4667.45,4667.45,4667.45,0
20211210,4712.02,4712.02,4712.02,4712.02,0
20211213,4668.97,4668.97,4668.97,4668.97,0
20211214,4634.09,4634.09,4634.09,4634.09,0
20211215,4709.85,4709.85,4709.85,4709.85,0
20211216,4668.67,4668.67,4668.67,4668.67,0
20211217,4620.64,4620.64,4620.64,4620.64,0
20211220,4568.02,4568.02,4568.02,4568.02,0
20211221,4649.23,4649.23,4649.23,4649.23,0
20211222,4696.56,4696.56,4696.56,4696.56,0
20211223,4725.79,4725.79,4725.79,4725.79,0
20211227,4791.19,4791.19,4791.19,4791.19,0
20211228,4786.35,4786.35,4786.35,4786.35,0
20211229,4793.06,4793.06,4793.06,4793.06,0
20211230,4778.73,4778.73,4778.73,4778.73,0
20211231,4766.18,4766.18,4766.18,4766.18,0
20220103,4796.56,4796.56,4796.56,4796.56,0
20220104,4793.54,4793.54,4793.54,4793.54,0
20220105,4700.58,4700.58,4700.58,4700.58,0
20220106,4696.05,4696.05,4696.05,4696.05,0
20220107,4677.03,4677.03,4677.03,4677.03,0
20220110,4670.29,4670.29,4670.29,4670.29,0
20220111,4713.07,4713.07,4713.07,4713.07,0
20220112,4726.35,4726.35,4726.35,4726.35,0
20220113,4659.03,4659.03,4659.03,4659.03,0
20220114,4662.85,4662.85,4662.85,4662.85,0
20220118,4577.11,4577.11,4577.11,4577.11,0
20220119,4532.76,4532.76,4532.76,4532.76,0
20220120,4482.73,4482.73,4482.73,4482.73,0
20220121,4397.94,4397.94,4397.94,4397.94,0
20220124,4410.13,4410.13,4410.13,4410.13,0
20220125,4356.45,4356.45,4356.45,4356.45,0
20220126,4349.93,4349.93,4349.93,4349.93,0
20220127,4326.51,4326.51,4326.51,4326.51,0
20220128,4431.85,4431.85,4431.85,4431.85,0
20220131,4515.55,4515.55,4515.55,4515.55,0
20220201,4546.54,4546.54,4546.54,4546.54,0
20220202,4589.38,4589.38,4589.38,4589.38,0
20220203,4477.44,4477.44,4477.44,4477.44,0
20220204,4500.53,4500.53,4500.53,4500.53,0
20220207,4483.87,4483.87,4483.87,4483.87,0
20220208,4521.54,4521.54,4521.54,4521.54,0
20220209,4587.18,4587.18,4587.18,4587.18,0
20220210,4504.08,4504.08,4504.08,4504.08,0
20220211,4418.64,4418.64,4418.64,4418.64,0
20220214,4401.67,4401.67,4401.67,4401.67,0
20220215,4471.07,4471.07,4471.07,4471.07,0
